#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE135
#Date Time: 2022-05-03 18:33:11.675
#Sample rate: 200000Hz
#Samples: 4096

Time (s),SPI
0.008885000000000001,b10010011
0.00889,b10010011
0.008895,b10010011
0.0089,b10010011
0.008905,b10010011
0.00891,b10010011
0.008914999999999999,b10010011
0.008920000000000001,b10010011
0.008925000000000001,b10010011
0.00893,b10010011
0.008935,b10010011
0.00894,b10010011
0.008945,b10010011
0.00895,b10010011
0.008954999999999999,b10010011
0.008959999999999999,b10010011
0.008965000000000001,b00101001
0.008970000000000001,b00101001
0.008975,b00101001
0.00898,b00101001
0.008985,b00101001
0.00899,b00101001
0.008995,b00101001
0.008999999999999999,b00101001
0.009005000000000001,b00101001
0.009010000000000001,b00101001
0.009015,b00101001
0.00902,b00101001
0.009025,b00101001
0.00903,b00101001
0.009035,b00101001
0.009039999999999999,b00101001
0.009044999999999999,b00101001
0.009050000000000001,b00101001
0.009055000000000001,b00101001
0.00906,b00101001
0.009065,b00101001
0.00907,b00101001
0.009075,b00101001
0.00908,b00101001
0.009084999999999999,b00101001
0.009090000000000001,b00101001
0.009095000000000001,b00101001
0.0091,b00101001
0.009105,b00101001
0.00911,b00101001
0.009115,b00101001
0.00912,b00101001
0.009124999999999999,b10010011
0.009129999999999999,b10010011
0.009135000000000001,b10010011
0.009140000000000001,b10010011
0.009145,b10010011
0.00915,b10010011
0.009155,b10010011
0.00916,b10010011
0.009165,b10010011
0.009169999999999999,b10010011
0.009175000000000001,b10010011
0.009180000000000001,b10010011
0.009185,b10010011
0.00919,b10010011
0.009195,b10010011
0.0092,b10010011
0.009205,b10010011
0.009209999999999999,b10010011
0.009214999999999999,b10010011
0.009220000000000001,b10010011
0.009225000000000001,b10010011
0.00923,b10010011
0.009235,b10010011
0.00924,b10010011
0.009245,b10010011
0.00925,b10010011
0.009254999999999999,b10010011
0.009259999999999999,b10010011
0.009265000000000001,b10010011
0.00927,b10010011
0.009275,b10010011
0.00928,b10010011
0.009285,b00100110
0.00929,b00100110
0.009294999999999999,b00100110
0.009299999999999999,b00100110
0.009305000000000001,b00100110
0.009310000000000001,b00100110
0.009315,b00100110
0.00932,b00100110
0.009325,b00100110
0.00933,b00100110
0.009335,b00100110
0.009339999999999999,b00100110
0.009344999999999999,b00100110
0.009350000000000001,b00100110
0.009355,b00100110
0.00936,b00100110
0.009365,b00100110
0.00937,b00100110
0.009375,b00100110
0.009379999999999999,b00100110
0.009384999999999999,b00100110
0.009390000000000001,b00100110
0.009395000000000001,b00100110
0.0094,b00100110
0.009405,b00100110
0.00941,b00100110
0.009415,b00100110
0.00942,b00100110
0.009424999999999999,b00100110
0.009429999999999999,b00100110
0.009435000000000001,b00100110
0.00944,b00100110
0.009445,b01010011
0.00945,b01010011
0.009455,b01010011
0.00946,b01010011
0.009464999999999999,b01010011
0.009469999999999999,b01010011
0.009475000000000001,b01010011
0.009480000000000001,b01010011
0.009485,b01010011
0.00949,b01010011
0.009495,b01010011
0.0095,b01010011
0.009505,b01010011
0.009509999999999999,b01010011
0.009514999999999999,b01010011
0.009520000000000001,b01010011
0.009525,b01010011
0.00953,b01010011
0.009535,b01010011
0.00954,b01010011
0.009545,b01010011
0.009549999999999999,b01010011
0.009554999999999999,b01010011
0.009560000000000001,b01010011
0.009565000000000001,b01010011
0.00957,b01010011
0.009575,b01010011
0.00958,b01010011
0.009585,b01010011
0.00959,b01010011
0.009594999999999999,b01010011
0.009599999999999999,b01010011
0.009605000000000001,b00100110
0.00961,b00100110
0.009615,b00100110
0.00962,b00100110
0.009625,b00100110
0.00963,b00100110
0.009634999999999999,b00100110
0.009639999999999999,b00100110
0.009645000000000001,b00100110
0.009650000000000001,b00100110
0.009655,b00100110
0.00966,b00100110
0.009665,b00100110
0.00967,b00100110
0.009675,b00100110
0.009679999999999999,b00100110
0.009684999999999999,b00100110
0.009690000000000001,b00100110
0.009695,b00100110
0.0097,b00100110
0.009705,b00100110
0.00971,b00100110
0.009715,b00100110
0.009719999999999999,b00100110
0.009724999999999999,b00100110
0.009730000000000001,b00100110
0.009735000000000001,b00100110
0.00974,b00100110
0.009745,b00100110
0.00975,b00100110
0.009755,b00100110
0.00976,b00100110
0.009764999999999999,b01001100
0.009769999999999999,b01001100
0.009775000000000001,b01001100
0.00978,b01001100
0.009785,b01001100
0.00979,b01001100
0.009795,b01001100
0.0098,b01001100
0.009804999999999999,b01001100
0.009809999999999999,b01001100
0.009815000000000001,b01001100
0.009820000000000001,b01001100
0.009825,b01001100
0.00983,b01001100
0.009835,b01001100
0.00984,b01001100
0.009845,b01001100
0.009849999999999999,b01001100
0.009854999999999999,b01001100
0.009860000000000001,b01001100
0.009865000000000001,b01001100
0.00987,b01001100
0.009875,b01001100
0.00988,b01001100
0.009885,b01001100
0.009889999999999999,b01001100
0.009894999999999999,b01001100
0.009900000000000001,b01001100
0.009905000000000001,b01001100
0.00991,b01001100
0.009915,b01001100
0.00992,b01001100
0.009925,b10011001
0.00993,b10011001
0.009934999999999999,b10011001
0.009939999999999999,b10011001
0.009945000000000001,b10011001
0.009950000000000001,b10011001
0.009955,b10011001
0.00996,b10011001
0.009965,b10011001
0.00997,b10011001
0.009974999999999999,b10011001
0.009979999999999999,b10011001
0.009985000000000001,b10011001
0.009990000000000001,b10011001
0.009995,b10011001
0.01,b10011001
0.010005,b10011001
0.01001,b10011001
0.010015,b10011001
0.01002,b10011001
0.010025,b10011001
0.01003,b10011001
0.010035,b10011001
0.01004,b10011001
0.010045,b10011001
0.01005,b10011001
0.010055,b10011001
0.01006,b10011001
0.010065,b10011001
0.01007,b10011001
0.010075,b10011001
0.01008,b10011001
0.010085,b01001100
0.01009,b01001100
0.010095,b01001100
0.0101,b01001100
0.010105,b01001100
0.01011,b01001100
0.010115,b01001100
0.01012,b01001100
0.010125,b01001100
0.01013,b01001100
0.010135,b01001100
0.01014,b01001100
0.010145,b01001100
0.01015,b01001100
0.010155,b01001100
0.01016,b01001100
0.010165,b01001100
0.01017,b01001100
0.010175,b01001100
0.01018,b01001100
0.010185,b01001100
0.01019,b01001100
0.010195,b01001100
0.0102,b01001100
0.010205,b01001100
0.01021,b01001100
0.010215,b01001100
0.01022,b01001100
0.010225,b01001100
0.01023,b01001100
0.010235,b01001100
0.01024,X
