#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: DEMO
#Date Time: 2021-09-30 18:11:10.030
#Sample rate: 2.85714e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X

#Time (s),Channel 1 (V),Channel 2 (V)
0.0038738,-0.502197265625,0.600311279296875
0.00387415,-0.50408935546875,0.60052490234375
0.0038745,-0.505035400390625,0.600006103515625
0.00387485,-0.506378173828125,0.60003662109375
0.0038752,-0.50787353515625,0.600341796875
0.00387555,-0.509307861328125,0.600189208984375
0.0038759,-0.510528564453125,0.60028076171875
0.00387625,-0.511871337890625,0.600341796875
0.0038766,-0.51318359375,0.599945068359375
0.00387695,-0.514678955078125,0.600433349609375
0.0038773,-0.51605224609375,0.600189208984375
0.00387765,-0.51702880859375,0.600433349609375
0.003878,-0.51849365234375,0.600250244140625
0.00387835,-0.520050048828125,0.600250244140625
0.0038787,-0.52099609375,0.600433349609375
0.00387905,-0.5228271484375,0.600311279296875
0.0038794,-0.52374267578125,0.600189208984375
0.00387975,-0.52532958984375,0.600494384765625
0.0038801,-0.52630615234375,0.600341796875
0.00388045,-0.527740478515625,0.60009765625
0.0038808,-0.529449462890625,0.600250244140625
0.00388115,-0.530364990234375,0.600250244140625
0.0038815,-0.5316162109375,0.600494384765625
0.00388185,-0.53302001953125,0.600189208984375
0.0038822,-0.534820556640625,0.600494384765625
0.00388255,-0.5357666015625,0.600372314453125
0.0038829,-0.536834716796875,0.600433349609375
0.00388325,-0.538177490234375,0.600494384765625
0.0038836,-0.5394287109375,0.600189208984375
0.00388395,-0.541412353515625,0.60052490234375
0.0038843,-0.54229736328125,0.60003662109375
0.00388465,-0.54339599609375,0.6004638671875
0.003885,-0.544891357421875,0.60009765625
0.00388535,-0.5458984375,0.5999755859375
0.0038857,-0.547393798828125,0.599945068359375
0.00388605,-0.549041748046875,0.60040283203125
0.0038864,-0.55035400390625,0.60040283203125
0.00388675,-0.551025390625,0.60015869140625
0.0038871,-0.5528564453125,0.600372314453125
0.00388745,-0.554107666015625,0.60028076171875
0.0038878,-0.555450439453125,0.600311279296875
0.00388815,-0.556182861328125,0.600372314453125
0.0038885,-0.5577392578125,0.600311279296875
0.00388885,-0.559295654296875,0.60015869140625
0.0038892,-0.560028076171875,0.60009765625
0.00388955,-0.56182861328125,0.600433349609375
0.0038899,-0.562408447265625,0.60028076171875
0.00389025,-0.5638427734375,0.6002197265625
0.0038906,-0.5650634765625,0.600311279296875
0.00389095,-0.566192626953125,0.600006103515625
0.0038913,-0.56793212890625,0.60015869140625
0.00389165,-0.56927490234375,0.60003662109375
0.003892,-0.5703125,0.6002197265625
0.00389235,-0.57135009765625,0.600067138671875
0.0038927,-0.572296142578125,0.60052490234375
0.00389305,-0.573516845703125,0.600128173828125
0.0038934,-0.57537841796875,0.6002197265625
0.00389375,-0.576080322265625,0.600494384765625
0.0038941,-0.577850341796875,0.600341796875
0.00389445,-0.578582763671875,0.600341796875
0.0038948,-0.57989501953125,0.60009765625
0.00389515,-0.58148193359375,0.60003662109375
0.0038955,-0.5821533203125,0.600341796875
0.00389585,-0.583770751953125,0.60009765625
0.0038962,-0.584625244140625,0.600067138671875
0.00389655,-0.58551025390625,0.60028076171875
0.0038969,-0.5869140625,0.600006103515625
0.00389725,-0.58843994140625,0.60003662109375
0.0038976,-0.589263916015625,0.60052490234375
0.00389795,-0.590728759765625,0.600189208984375
0.0038983,-0.59210205078125,0.600128173828125
0.00389865,-0.5933837890625,0.60040283203125
0.003899,-0.5941162109375,0.600128173828125
0.00389935,-0.595062255859375,0.600250244140625
