#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-14 15:41:16.473
#Sample rate: 2.5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Average: 10000
#Channel 1: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 250 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Channel 2 (V)
-0.00016252,-1.000327133920449,-1.003693734708532
-0.00016248,-1.001501471888335,-1.004072953055726
-0.00016244,-1.001374527054572,-1.003819481772382
-0.0001624,-1.000745698156013,-1.003186792141781
-0.00016236,-1.001543131802649,-1.003693734708532
-0.00016232,-1.001961696038235,-1.003186792141781
-0.00016228,-1.000829017984914,-1.00310296076546
-0.00016224,-1.001249547311053,-1.00339834773695
-0.0001622,-1.001039282647981,-1.004031037367885
-0.00016216,-1.000704038241391,-1.003228707829644
-0.00016212,-1.000955962819008,-1.004284508651233
-0.00016208,-1.000704038241391,-1.004156784432047
-0.00016204,-1.000662378326711,-1.003228707829645
-0.000162,-1.002423885278589,-1.004284508651233
-0.00016196,-1.001205922306186,-1.004156784432047
-0.00016192,-1.002759129685552,-1.004410255715078
-0.00016188,-1.001834751204838,-1.003566010489347
-0.00016184,-1.001374527054572,-1.003440263424813
-0.0001618,-1.000745698156013,-1.004031037367886
-0.00016176,-1.001249547311053,-1.003819481772382
-0.00016172,-1.00133286713995,-1.00348217911303
-0.00016168,-1.001626451631953,-1.003440263424813
-0.00016164,-1.001080942562295,-1.003144876453608
-0.0001616,-1.001878376209612,-1.003693734708533
-0.00016156,-1.002590524936794,-1.003777566084514
-0.00016152,-1.001205922306187,-1.00348217911303
-0.00016148,-1.002759129685552,-1.004326424339376
-0.00016144,-1.002421920188478,-1.003861397460557
-0.0001614,-1.002045015867533,-1.003777566084514
-0.00016136,-1.002590524936793,-1.004368340027215
-0.00016132,-1.001499506797876,-1.003861397460557
-0.00016128,-1.000745698156013,-1.00348217911303
-0.00016124,-1.001836716294948,-1.003735650396303
-0.0001612,-1.001416186969253,-1.003186792141781
-0.00016116,-1.002213620615889,-1.003989121680021
-0.00016112,-1.002338600359507,-1.004410255715078
-0.00016108,-1.000577093407627,-1.003566010489347
-0.00016104,-1.001795056380309,-1.004031037367886
-0.000161,-1.001709771460854,-1.004114868743873
-0.00016096,-1.001080942562295,-1.004114868743873
-0.00016092,-1.00158479171733,-1.003819481772382
-0.00016088,-1.000787358070694,-1.00348217911303
-0.00016084,-1.002423885278589,-1.003735650396303
-0.0001608,-1.001793091290157,-1.00348217911303
-0.00016076,-1.002842449514175,-1.004031037367886
-0.00016072,-1.002128335696435,-1.003819481772382
-0.00016068,-1.001416186969253,-1.004072953055725
-0.00016064,-1.000745698156013,-1.003524094801134
-0.0001606,-1.001249547311053,-1.003735650396303
-0.00016056,-1.003387958583834,-1.00348217911303
-0.00016052,-1.003385993493651,-1.004031037367886
-0.00016048,-1.001876411119153,-1.003819481772382
-0.00016044,-1.002842449514175,-1.00348217911303
-0.0001604,-1.002421920188478,-1.003440263424813
-0.00016036,-1.001164262391599,-1.003144876453608
-0.00016032,-1.001878376209612,-1.00339834773695
-0.00016028,-1.002296940445192,-1.002849489482118
