#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1509
#Date Time: 2021-10-05 17:05:51.213
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 501 mV/div Offset: 200 mV Attenuation: 1 X
#Math 1: Function: C2/217
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Math 1 (A)
-0.002030833333333333,0.7519109754229163,-6.055586341409057e-06
-0.002028333333333333,0.7703452356167105,-6.055586341409057e-06
-0.002025833333333333,0.7887794958104878,-6.055586341409057e-06
-0.002023333333333333,0.8109006080430391,-6.055586341409057e-06
-0.002020833333333334,0.8293348682368163,-6.055586341409057e-06
-0.002018333333333333,0.8514559804693594,-6.055586341409057e-06
-0.002015833333333334,0.8735770927019023,-7.60997647706594e-06
-0.002013333333333333,0.8883245008569308,-4.501196205752175e-06
-0.002010833333333334,0.9104456130894636,-6.055586341408351e-06
-0.002008333333333333,0.9288798732832594,-6.055586341409057e-06
-0.002005833333333333,0.9436272814382999,-7.609976477065233e-06
-0.002003333333333334,0.9694352457095882,-6.055586341409057e-06
-0.002000833333333333,0.9915563579421411,-7.609976477064526e-06
-0.001998333333333334,1.013677470174674,-4.501196205752175e-06
-0.001995833333333333,1.032111730368459,-6.055586341409057e-06
-0.001993333333333334,1.054232842600993,-7.609976477065233e-06
-0.001990833333333333,1.068980250756031,-6.055586341409057e-06
-0.001988333333333334,1.09478821502732,-6.055586341409057e-06
-0.001985833333333333,1.10953562318236,-7.60997647706594e-06
-0.001983333333333333,1.135343587453668,-7.609976477065233e-06
-0.001980833333333334,1.153777847647445,-6.055586341409057e-06
-0.001978333333333333,1.172212107841231,-6.055586341409057e-06
-0.001975833333333334,1.190646368035017,-7.60997647706594e-06
-0.001973333333333333,1.21276748026756,-6.055586341409057e-06
-0.001970833333333334,1.231201740461337,-7.609976477065233e-06
-0.001968333333333333,1.253322852693889,-7.60997647706594e-06
-0.001965833333333334,1.275443964926421,-7.60997647706594e-06
-0.001963333333333333,1.29019137308146,-7.60997647706594e-06
-0.001960833333333333,1.312312485314012,-7.60997647706594e-06
-0.001958333333333334,1.330746745507789,-7.60997647706594e-06
-0.001955833333333333,1.349181005701575,-9.164366612722823e-06
-0.001953333333333334,1.371302117934117,-7.60997647706594e-06
-0.001950833333333333,1.39342323016666,-9.164366612722823e-06
-0.001948333333333334,1.408170638321682,-7.609976477066646e-06
-0.001945833333333333,1.426604898515475,-7.60997647706594e-06
-0.001943333333333333,1.452412862786783,-6.055586341409057e-06
-0.001940833333333333,1.47084712298056,-6.055586341409057e-06
-0.001938333333333333,1.485594531135599,-7.609976477065233e-06
-0.001935833333333334,1.507715643368132,-6.055586341409057e-06
-0.001933333333333333,1.529836755600675,-6.055586341409057e-06
-0.001930833333333334,1.551957867833218,-2.946806070095293e-06
-0.001928333333333333,1.566705275988246,-2.946806070095293e-06
-0.001925833333333334,1.585139536182024,1.716364336873233e-06
-0.001923333333333333,1.607260648414575,6.379534743846001e-06
-0.001920833333333333,1.618321204530856,9.488315015164713e-06
-0.001918333333333334,1.640442316763389,2.036904596475794e-05
-0.001915833333333333,1.658876576957183,3.435855718567624e-05
-0.001913333333333334,1.67731083715096,4.834806840658182e-05
-0.001910833333333333,1.699431949383504,7.010953030577817e-05
-0.001908333333333334,1.706805653461018,9.964294288325894e-05
-0.001905833333333333,1.717866209577289,0.0001322851357320535
-0.001903333333333334,1.728926765693555,0.0001711448891234579
-0.001900833333333333,1.736300469771075,0.0002131134227862113
-0.001898333333333333,1.751047877926107,0.0002628539071272577
-0.001895833333333334,1.758421582003618,0.0003203663421465362
-0.001893333333333333,1.769482138119889,0.000376324387030184
-0.001890833333333334,1.769482138119889,0.0004416087727277731
-0.001888333333333333,1.776855842197404,0.0005037843781540484
-0.001885833333333334,1.780542694236159,0.0005690687638516078
-0.001883333333333333,1.784229546274918,0.0006374619298205403
-0.001880833333333334,1.791603250352429,0.0007089638760607242
-0.001878333333333333,1.795290102391189,0.0007773570420296596
-0.001875833333333333,1.798976954429946,0.0008519677685412224
-0.001873333333333334,1.798976954429946,0.0009234697147814066
-0.001870833333333333,1.806350658507461,0.00099652605115728
-0.001868333333333334,1.806350658507461,0.00107113677766881
-0.001865833333333333,1.810037510546218,0.001145747504180341
-0.001863333333333334,1.813724362584973,0.001223467010963149
-0.001860833333333333,1.817411214623732,0.001299632127610372
-0.001858333333333332,1.821098066662491,0.001377351634393251
-0.001855833333333333,1.824784918701247,0.00145507114117606
-0.001853333333333333,1.824784918701249,0.001529681867687627
-0.001850833333333334,1.828471770740004,0.001610510154741749
-0.001848333333333333,1.832158622778761,0.00168978405166025
-0.001845833333333334,1.835845474817518,0.00176439477817178
-0.001843333333333333,1.839532326856275,0.001846777455361595
-0.001840833333333334,1.839532326856275,0.001929160132551372
-0.001838333333333333,1.839532326856275,0.002005325249198597
-0.001835833333333333,1.846906030933788,0.002087707926388448
-0.001833333333333334,1.843219178895033,0.002168536213442569
-0.001830833333333333,1.846906030933791,0.002246255720225452
-0.001828333333333334,1.850592882972547,0.002330192787550885
-0.001825833333333333,1.850592882972547,0.002407912294333729
-0.001823333333333334,1.854279735011304,0.002490294971523544
-0.001820833333333333,1.857966587050061,0.002571123258577702
-0.001818333333333334,1.861653439088816,0.002651951545631823
-0.001815833333333333,1.857966587050061,0.002735888612957331
-0.001813333333333333,1.86165343908882,0.002815162509875871
-0.001810833333333334,1.865340291127575,0.002899099577201304
-0.001808333333333333,1.869027143166333,0.002979927864255462
-0.001805833333333334,1.87271399520509,0.003062310541445277
-0.001803333333333333,1.87271399520509,0.003146247608770748
-0.001800833333333334,1.876400847243845,0.003225521505689213
-0.001798333333333333,1.876400847243847,0.003306349792743407
-0.001795833333333334,1.880087699282602,0.003390286860068841
-0.001793333333333333,1.880087699282604,0.003471115147123037
-0.001790833333333333,1.880087699282606,0.003555052214448546
-0.001788333333333334,1.883774551321361,0.003637434891638323
-0.001785833333333333,1.887461403360118,0.003719817568828138
-0.001783333333333334,1.887461403360118,0.003805309026289266
-0.001780833333333333,1.887461403360118,0.003886137313343424
-0.001778333333333334,1.887461403360118,0.003968519990533202
-0.001775833333333333,1.891148255398875,0.004052457057858711
-0.001773333333333334,1.894835107437631,0.004133285344912832
-0.001770833333333333,1.894835107437633,0.004218776802373997
-0.001768333333333333,1.894835107437634,0.004301159479563852
-0.001765833333333334,1.89852195947639,0.004388205327160597
-0.001763333333333333,1.902208811515147,0.004467479224079098
-0.001760833333333334,1.89852195947639,0.004549861901268913
-0.001758333333333333,1.894835107437633,0.00463069018832307
-0.001755833333333334,1.902208811515144,0.004717736035919816
-0.001753333333333333,1.902208811515147,0.004803227493380985
-0.001750833333333333,1.905895663553907,0.004882501390299526
-0.001748333333333334,1.913269367631418,0.004972656018167584
-0.001745833333333333,1.913269367631417,0.005051929915086126
-0.001743333333333334,1.909582515592661,0.005138975762682871
-0.001740833333333333,1.913269367631418,0.005224467220144
-0.001738333333333334,1.916956219670175,0.005303741117062501
-0.001735833333333333,1.916956219670175,0.00538923257452363
-0.001733333333333334,1.916956219670175,0.005473169641849063
-0.001730833333333333,1.920643071708933,0.005555552319038916
-0.001728333333333333,1.920643071708933,0.005641043776500082
-0.001725833333333334,1.920643071708933,0.00572342645368986
-0.001723333333333333,1.924329923747691,0.005810472301286685
-0.001720833333333334,1.928016775786447,0.005895963758747774
-0.001718333333333333,1.931703627825204,0.005972128875394959
-0.001715833333333334,1.931703627825204,0.006062283503263018
-0.001713333333333333,1.931703627825204,0.00614622057058853
-0.001710833333333334,1.935390479863959,0.006228603247778308
-0.001708333333333333,1.935390479863961,0.006314094705239474
-0.001705833333333333,1.92801677578645,0.006401140552836295
-0.001703333333333334,1.935390479863961,0.006481968839890417
-0.001700833333333333,1.935390479863961,0.00657056907762286
-0.001698333333333334,1.939077331902718,0.006652951754812675
-0.001695833333333333,1.942764183941475,0.006738443212273803
-0.001693333333333334,1.942764183941475,0.006823934669734893
-0.001690833333333333,1.95013788801899,0.006907871737060403
-0.001688333333333334,1.95013788801899,0.006991808804385837
-0.001685833333333333,1.946451035980233,0.007078854651982661
-0.001683333333333333,1.950137888018988,0.007159682939036858
-0.001680833333333334,1.946451035980233,0.007246728786633605
-0.001678333333333333,1.946451035980233,0.007330665853959076
-0.001675833333333334,1.95013788801899,0.007416157311420205
-0.001673333333333333,1.953824740057747,0.007503203159016991
-0.001670833333333334,1.953824740057747,0.007585585836206766
-0.001668333333333333,1.957511592096504,0.007672631683803588
-0.001665833333333333,1.953824740057747,0.007758123141264755
-0.001663333333333334,1.953824740057747,0.007840505818454533
-0.001660833333333333,1.961198444135261,0.007924442885780043
-0.001658333333333334,1.961198444135261,0.008011488733376789
-0.001655833333333333,1.961198444135261,0.008096980190837919
